/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,bbunpack,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,bbunpack,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,mountpoint_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,mountpoint_main,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,binop,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,binop,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,make_device,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,make_device,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,awk_split,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,awk_split,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,get_jiffy_counts,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,binop,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,pgrep_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,remove_package,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,run_shell,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,status_print,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,getopt_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,getn,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,setup_alarm,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,shred_main,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,mainSort,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,mainSort,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,typecmd,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,typecmd,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,arp_show,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,arp_show,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,file_insert,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,file_insert,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,parse_one_line,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,parse_one_line,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,my_stat,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,arithmetic_common,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,iproute_list_or_flush,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,__do_global_dtors_aux,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,ash_vmsg,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,list_types.constprop.4,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,INET6_rresolve,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,blockdev_main,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,skiploop,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,lineedit_read_key,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,timeout_handler,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,timeout_handler,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,dd_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,dd_main,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,xstrndup,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,xstrndup,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,bb_logenv_override,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,bb_logenv_override,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,remove_package,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,remove_package,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,stopservice,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,create_list,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,netstat_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,pidof_main,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,add_interface,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,timeout_handler,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,lineedit_read_key,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,timeout_handler,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,o_addQchr,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,dd_main,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,find_lease_by_nip,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,find_lease_by_nip,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,s_pstm_add,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,s_pstm_add,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,udhcp_recv_raw_packet,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,udhcp_recv_raw_packet,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,setsockopt_bindtodevice,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,setsockopt_bindtodevice,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,i_peek,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,i_peek,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,free_array,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,adjust_column,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,print_line,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,setjobctl,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,rpm_getint,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,mountpoint_main,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,create_list,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,ct_tally,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,bb_uuencode,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,mktemp_main,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,show_status_line,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,show_status_line,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,adjust_column,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,adjust_column,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,unlzma_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,unlzma_main,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,generateMTFValues,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,generateMTFValues,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,show_history,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,show_history,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,status_print,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,iamarray,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,wget_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,check_1,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,run_list,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,do_info,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,get_attr_volume_id,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,arithmetic_common,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,parse_command,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,iproute_get,-1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,move_to_col,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,move_to_col,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,blockdev_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,blockdev_main,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,sysctl_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,sysctl_main,1
/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_arm_O1_features.json,pidof_main,/home/ubuntu/Desktop/eee/6_json_files/busybox_1.27.2_mips_O1_features.json,pidof_main,1
