0.7501325,1
0.7284471,1
1.0000001,1
0.56595314,1
0.99999994,1
0.7698269,-1
0.05771402,-1
0.26479343,-1
-0.06754932,-1
-0.21731797,-1
1.0000001,1
0.850146,1
0.9999999,1
0.80303234,1
0.6461281,1
0.081461735,-1
0.04832365,-1
-0.25310132,-1
-0.08074466,-1
-0.13725823,-1
0.7140417,1
1.0,1
1.0000001,1
0.8249299,1
0.7715776,1
-0.0893052,-1
0.9256621,-1
0.32288173,-1
-0.114897504,-1
-0.47112268,-1
0.7211239,1
0.2876572,1
1.0,1
0.010722539,1
0.64205116,1
-0.23980649,-1
-0.02704056,-1
-0.14074253,-1
-0.17273967,-1
0.55862087,-1
1.0,1
-0.16271006,1
0.35664597,1
1.0000001,1
0.6413988,1
0.066413224,-1
0.020231485,-1
0.4878906,-1
0.6677814,-1
-0.28632846,-1
0.43170604,1
0.713964,1
1.0000001,1
0.5079183,1
0.80248857,1
-0.2701478,-1
-0.42231107,-1
-0.20998183,-1
0.06423961,-1
-0.2233042,-1
0.21985953,1
0.7736795,1
1.0,1
1.0,1
1.0000001,1
0.0078074634,-1
-0.25929907,-1
-0.07791054,-1
-0.14595048,-1
0.11951591,-1
0.7002611,1
1.0000001,1
0.59092784,1
0.80616826,1
1.0000001,1
-0.3530215,-1
0.14329964,-1
0.370518,-1
0.088173054,-1
0.1836159,-1
1.0,1
0.7322454,1
0.6510732,1
0.70261776,1
0.80181265,1
0.42697018,-1
-0.32226378,-1
0.16932039,-1
0.12142097,-1
0.0055551557,-1
1.0000001,1
0.69847095,1
1.0,1
0.9999999,1
0.7126561,1
0.27287304,-1
-0.15613508,-1
0.25379267,-1
-0.08285994,-1
-0.2650827,-1
0.69963855,1
0.65881974,1
0.7485583,1
0.99999994,1
0.73627484,1
0.30864224,-1
-0.04247685,-1
-0.11897256,-1
0.015630955,-1
-0.05510021,-1
0.8093279,1
1.0,1
0.8696938,1
0.9999999,1
1.0000001,1
-0.08636653,-1
-0.23742263,-1
0.14209937,-1
-0.2330197,-1
0.18298335,-1
0.8038038,1
0.99999994,1
0.754789,1
0.86582345,1
1.0000001,1
-0.58577335,-1
-0.26268068,-1
-0.18735403,-1
-0.5555809,-1
0.234972,-1
0.99999994,1
1.0,1
0.6961514,1
0.5385803,1
0.7009414,1
0.45812148,-1
-0.36286518,-1
-0.24944167,-1
0.37348825,-1
0.46964902,-1
0.69337463,1
0.56807435,1
1.0000001,1
0.8029915,1
0.7503245,1
0.07132884,-1
-0.43352407,-1
0.3937766,-1
-0.1194681,-1
-0.463061,-1
0.80286306,1
0.7552623,1
0.70676196,1
1.0000001,1
0.73484766,1
-0.36684778,-1
-0.22700825,-1
-0.14412576,-1
0.3979675,-1
-0.017294236,-1
0.75875145,1
0.60768,1
0.73529917,1
1.0,1
1.0,1
-0.1280515,-1
-0.19941878,-1
0.33555835,-1
-0.17573279,-1
-0.4741535,-1
1.0000001,1
0.99999994,1
1.0000001,1
1.0000001,1
1.0000002,1
-0.096752904,-1
-0.36768425,-1
-0.26208958,-1
0.103249155,-1
0.08078767,-1
0.3448705,1
1.0000001,1
0.77900326,1
0.67189753,1
0.84172904,1
-0.6166851,-1
0.78839576,-1
0.5332795,-1
-0.5416583,-1
-0.0727085,-1
0.53836256,1
0.99999994,1
0.8035222,1
1.0,1
1.0000001,1
0.48662183,-1
-0.14439316,-1
-0.17415729,-1
0.6472118,-1
0.130579,-1
1.0,1
1.0,1
0.7748103,1
0.75531155,1
0.5511208,1
0.79761857,-1
0.7037257,-1
-0.01413034,-1
0.34230366,-1
-0.23322885,-1
0.6110981,1
0.69367635,1
1.0000001,1
0.71016973,1
0.6503502,1
0.14121318,-1
-0.25748515,-1
0.17686819,-1
-0.1751571,-1
0.0013654596,-1
1.0,1
1.0,1
1.0000001,1
1.0,1
1.0000001,1
-0.07711574,-1
-0.20802175,-1
-0.30057424,-1
-0.10635754,-1
-0.47440723,-1
0.68573886,1
1.0,1
0.8080592,1
0.7423583,1
1.0000001,1
-0.3159332,-1
0.4125354,-1
0.44054186,-1
-0.10957095,-1
0.10358406,-1
0.7843903,1
0.6271957,1
0.54346323,1
0.5500088,1
1.0,1
-0.07941368,-1
0.1376981,-1
-0.24131523,-1
-0.22845781,-1
-0.2791702,-1
0.57636964,1
1.0,1
0.3256153,1
0.72585106,1
0.4137743,1
0.23042645,-1
-0.44780058,-1
-0.17834146,-1
0.50661194,-1
-0.5455652,-1
0.5902272,1
1.0000001,1
0.7141047,1
0.83874375,1
0.7147239,1
-0.3377233,-1
0.5839113,-1
-0.185137,-1
0.15548985,-1
0.46823457,-1
0.8120585,1
0.6937938,1
1.0,1
1.0,1
1.0,1
0.66751105,-1
0.77584237,-1
-0.29453725,-1
-0.44701412,-1
0.55492496,-1
0.66697484,1
1.0,1
1.0,1
0.72529274,1
0.7694418,1
-0.08604471,-1
-0.37412596,-1
0.02429974,-1
-0.3056108,-1
0.4870097,-1
0.6618065,1
0.74716496,1
0.83702016,1
1.0,1
0.7026748,1
-0.38915446,-1
-0.047558643,-1
-0.3086448,-1
-0.21943869,-1
-0.24935791,-1
0.8114872,1
1.0,1
0.61668843,1
0.53704816,1
0.80396664,1
0.8744928,-1
-0.26776236,-1
-0.19604406,-1
0.38496092,-1
-0.109581724,-1
0.88419,1
0.7366257,1
0.81209886,1
0.81209886,1
0.84731245,1
-0.5572777,-1
-0.16417493,-1
0.5565306,-1
-0.21616673,-1
0.4104557,-1
1.0,1
0.77226394,1
0.6243433,1
0.6985379,1
1.0,1
-0.038853962,-1
0.0057949806,-1
-0.5084615,-1
0.22833157,-1
0.019898143,-1
0.56963396,1
0.3321884,1
1.0,1
0.77952707,1
0.67686087,1
-0.23223756,-1
-0.29264697,-1
0.2244158,-1
-0.21704917,-1
-0.048363756,-1
1.0000001,1
0.59982646,1
0.32866654,1
0.7986412,1
1.0000001,1
-0.39558753,-1
0.15302885,-1
-0.06983985,-1
-0.12224742,-1
0.03532277,-1
0.80796033,1
0.5389908,1
1.0000001,1
1.0,1
0.5451671,1
-0.059158783,-1
0.34421095,-1
-0.15625498,-1
-0.07090849,-1
0.015165393,-1
0.7190727,1
1.0,1
