0.76834905,1
1.0,1
0.6520618,1
1.0000001,1
0.04277724,1
0.46797538,-1
-0.09437494,-1
-0.57522243,-1
-0.083585456,-1
-0.6829015,-1
1.0,1
1.0000001,1
1.0000001,1
1.0000001,1
0.72870594,1
-0.20176868,-1
0.46881744,-1
0.089603715,-1
-0.013932097,-1
-0.2461858,-1
1.0,1
0.15528505,1
1.0000001,1
-0.15820491,1
0.4190437,1
-0.15266763,-1
0.56929374,-1
0.009500171,-1
0.39194924,-1
0.46239328,-1
1.0000001,1
0.3671562,1
0.17042851,1
0.7005967,1
0.069736674,1
0.031022329,-1
-0.2534999,-1
0.31829944,-1
0.6221008,-1
0.57613164,-1
0.5271972,1
-0.0068387315,1
0.4132842,1
1.0000001,1
1.0,1
0.6105296,-1
0.23941368,-1
0.25998622,-1
-0.1912435,-1
-0.15796532,-1
0.99999994,1
1.0,1
1.0000001,1
0.8129667,1
1.0,1
0.20321949,-1
-0.38070324,-1
0.28933796,-1
0.23731555,-1
0.103694305,-1
0.4407634,1
0.5253081,1
1.0000001,1
-0.30923033,1
1.0,1
0.3539568,-1
-0.027260698,-1
0.24371538,-1
0.6892637,-1
0.35614341,-1
0.7418823,1
0.63924193,1
0.78044236,1
-0.022656135,1
-0.012982177,1
0.64403576,-1
0.076978475,-1
0.09045124,-1
0.13853447,-1
-0.18298449,-1
1.0000001,1
1.0,1
0.22684562,1
0.3765037,1
0.21787295,1
0.12831117,-1
-0.3067575,-1
-0.36010045,-1
-0.13717806,-1
0.21054825,-1
0.45734438,1
1.0000001,1
0.83043975,1
0.658428,1
1.0,1
0.43282512,-1
-0.11608868,-1
0.21558149,-1
-0.110313565,-1
-0.010071062,-1
1.0000001,1
0.5041674,1
0.34050864,1
0.99999994,1
-0.27084816,1
-0.44042447,-1
0.094253354,-1
0.08277475,-1
-0.15486604,-1
-0.3810798,-1
1.0000001,1
1.0,1
0.18910557,1
0.86149746,1
1.0,1
-0.4314505,-1
0.15245695,-1
-0.80191576,-1
0.58783454,-1
0.21893881,-1
-0.12415983,1
0.7098548,1
1.0,1
