0.9999999,1
1.0,1
1.0,1
0.7483281,1
0.6618627,1
-0.325461,-1
-0.066211656,-1
-0.055470776,-1
0.18003194,-1
-0.080242045,-1
0.9848881,1
0.9797598,1
1.0,1
1.0,1
1.0,1
0.019409116,-1
-0.120515235,-1
0.13553613,-1
-0.25319266,-1
-0.17276587,-1
0.99999994,1
0.9790784,1
1.0,1
1.0,1
1.0000001,1
-0.18603893,-1
-0.30709594,-1
0.07319235,-1
0.19486135,-1
-0.005987533,-1
1.0,1
0.9248382,1
0.9941508,1
0.9897894,1
0.9678792,1
0.14495759,-1
-0.38643125,-1
-0.4763193,-1
-0.20084454,-1
0.8209362,-1
0.97803175,1
1.0000001,1
0.96191543,1
1.0,1
0.9371473,1
0.5413704,-1
-0.15756649,-1
0.010866785,-1
0.0323854,-1
-0.5254928,-1
1.0,1
1.0000001,1
0.6994432,1
0.9896073,1
0.94813895,1
0.5372672,-1
0.0763579,-1
0.23321584,-1
0.017388394,-1
-0.18545032,-1
1.0,1
0.9780909,1
1.0,1
0.548739,1
1.0000001,1
-0.073408365,-1
-0.22605503,-1
-0.42511812,-1
-0.40354994,-1
0.27943286,-1
0.91272056,1
1.0000001,1
0.8833562,1
0.8150195,1
0.7261812,1
-0.17289205,-1
0.41754398,-1
0.7445788,-1
0.017795958,-1
-0.3563861,-1
0.7784676,1
0.9851534,1
1.0000001,1
0.9886971,1
0.64798635,1
0.4629456,-1
0.040414304,-1
-0.1925123,-1
-0.052528642,-1
0.16691579,-1
0.9999999,1
1.0,1
1.0000001,1
1.0000001,1
0.99999994,1
-0.42188853,-1
-0.2148123,-1
-0.3164925,-1
0.045747723,-1
-0.3720053,-1
1.0,1
0.97239834,1
0.6749958,1
0.67857903,1
1.0000001,1
0.050114825,-1
-0.30655184,-1
0.09241733,-1
0.38743943,-1
0.11974691,-1
0.81858116,1
1.0000001,1
0.97860295,1
1.0,1
1.0,1
0.068208784,-1
-0.075540274,-1
0.1968819,-1
0.35728043,-1
-0.005890944,-1
1.0,1
1.0,1
1.0000001,1
1.0,1
1.0000001,1
0.024430146,-1
-0.13931644,-1
0.20331515,-1
-0.01997414,-1
0.5105515,-1
0.97216123,1
0.9087221,1
0.99999994,1
1.0,1
1.0000001,1
0.41769063,-1
0.0352503,-1
-0.36286512,-1
-0.116563514,-1
-0.16071324,-1
1.0,1
0.96183676,1
1.0,1
1.0,1
0.99999994,1
0.583528,-1
-0.23881647,-1
-0.25989008,-1
0.092277445,-1
0.09725143,-1
1.0,1
0.89700633,1
0.89855397,1
1.0000001,1
0.9953363,1
-0.47358122,-1
0.70586413,-1
-0.45617074,-1
-0.03993066,-1
-0.39488038,-1
1.0000001,1
