0.97345984,1
0.9747769,1
1.0,1
0.94261736,1
1.0000001,1
0.99507457,-1
-0.24001218,-1
0.9312329,-1
-0.10124342,-1
-0.33086142,-1
1.0,1
0.98869765,1
1.0000001,1
0.9984752,1
0.9944805,1
0.3907121,-1
-0.08638262,-1
-0.08007214,-1
0.47374612,-1
-0.45261684,-1
0.97825736,1
1.0,1
1.0,1
0.9834185,1
0.99755615,1
-0.037598636,-1
0.9086109,-1
0.42031118,-1
-0.25290892,-1
-0.056632396,-1
0.94169563,1
0.76327217,1
1.0000001,1
-0.4738584,1
0.8630672,1
-0.25169536,-1
-0.13157499,-1
-0.07218806,-1
-0.17191246,-1
0.7275126,-1
1.0,1
-0.17030756,1
0.96901965,1
0.9999999,1
0.9915183,1
-0.082262374,-1
-0.19153635,-1
-0.26724774,-1
0.34933382,-1
-0.23292315,-1
0.9625442,1
0.9118223,1
1.0,1
0.6644329,1
0.97565955,1
-0.28002924,-1
-0.56880826,-1
-0.4272744,-1
-0.17651439,-1
-0.021579815,-1
0.9535607,1
0.99236536,1
1.0,1
1.0,1
1.0000001,1
0.20547004,-1
-0.46625894,-1
-0.06880271,-1
-0.25156695,-1
-0.36882675,-1
0.9728455,1
1.0000001,1
0.9686966,1
0.9987189,1
1.0000001,1
-0.09800274,-1
-0.068512104,-1
0.95927244,-1
-0.26590198,-1
0.39107737,-1
1.0,1
0.9698184,1
0.9863488,1
0.98024434,1
0.999812,1
-0.20399351,-1
-0.39820454,-1
-0.08381423,-1
-0.23369628,-1
-0.018718153,-1
1.0000001,1
0.96762687,1
1.0000001,1
1.0000001,1
0.9739702,1
0.19742458,-1
-0.5457494,-1
0.8523202,-1
-0.005843993,-1
-0.25240937,-1
0.94703543,1
0.9831422,1
0.9952663,1
1.0,1
0.9945259,1
-0.3548918,-1
-0.020034935,-1
-0.22221747,-1
-0.18516402,-1
-0.08481997,-1
0.99773204,1
1.0000001,1
0.9748926,1
1.0,1
1.0000001,1
0.19389771,-1
-0.3102796,-1
0.07633823,-1
0.68314254,-1
-0.37398285,-1
0.9947363,1
1.0000001,1
0.92591566,1
0.7901636,1
1.0000001,1
-0.15707116,-1
-0.32797205,-1
-0.5921978,-1
-0.24355713,-1
0.29687187,-1
1.0,1
1.0000001,1
0.8944198,1
0.9698131,1
